"probs" "lower.cdf" "upper.cdf"
0.136 0.579118948936517 0.513259411780481
0.137 0.579702200694483 0.513860125128788
0.138 0.580237891112798 0.514418265072965
0.139 0.580812481791992 0.515004997453486
0.14 0.581366846848197 0.515600919480999
0.141 0.581917698104896 0.516143980105326
0.142 0.582447892640814 0.516718489122938
0.143 0.582986165984357 0.517263176831305
0.144 0.583524296037495 0.517805044471088
0.145 0.584065771848046 0.518363029172931
0.146 0.584620170077239 0.518911350314478
0.147 0.585206224382481 0.519509745892841
0.148 0.585765910334154 0.520083336999377
0.149 0.586372163175417 0.520639953420104
0.15 0.58693181247031 0.521197774994452
0.151 0.58744153492473 0.521735714963649
0.152 0.587929044124175 0.522261629297187
0.153 0.588435014563676 0.522787934387046
0.154 0.588896786909996 0.523355204107099
0.155 0.589411469077947 0.52393448371296
0.156 0.589928329961222 0.524446684617182
0.157 0.590398536507725 0.524976202497536
0.158 0.590898304272121 0.525503606643409
0.159 0.5914467021691 0.526031353679138
0.16 0.591997463670767 0.526572013278428
0.161 0.592493527865907 0.527123202815119
0.162 0.592962521087702 0.527626730298216
0.163 0.593468266428518 0.528156451436581
0.164 0.59399350086463 0.52866499883002
0.165 0.594480517438335 0.529179586406265
0.166 0.595004126419239 0.529678900476212
0.167 0.59547798390526 0.53018172028408
0.168 0.5959537736089 0.530676470629154
0.169 0.596409114430926 0.531194832343400
0.17 0.596891317029729 0.531701348759103
0.171 0.597380616594069 0.532149527619345
0.172 0.597861421229063 0.532704477951579
0.173 0.598355087592436 0.533224982925915
0.174 0.598880646664207 0.533737031303121
0.175 0.599316955099501 0.534199073491205
0.176 0.599811920505714 0.53469985087228
0.177 0.600259044252622 0.535166702611512
0.178 0.600672186844268 0.535666366567706
0.179 0.601136288758147 0.536148763323324
0.18 0.601601702379216 0.536632865575539
0.181 0.602076499849929 0.537094105260615
0.182 0.602547067863534 0.537576635164003
0.183 0.60303954911244 0.538042475033655
0.184 0.603516894690283 0.538506328480441
0.185 0.604045403672223 0.538989825203199
0.186 0.604483243993976 0.539444195113145
0.187 0.60490816032927 0.539905721825568
0.188 0.605396377877264 0.540375221885633
0.189 0.605840094544238 0.540849028646692
0.19 0.606290332134749 0.541326746005866
0.191 0.606743832704296 0.541790163865623
0.192 0.607165334862991 0.542267749271918
0.193 0.607595405632249 0.542709472370102
0.194 0.608039246539851 0.543165724910721
0.195 0.608498607230365 0.543649222150227
0.196 0.608967768167144 0.544074116576237
0.197 0.60943349991848 0.544523286263647
0.198 0.609884580241037 0.544946432412275
0.199 0.610309882594082 0.545458080930766
0.2 0.610738081051344 0.54592381590541
0.201 0.611154095352719 0.546392598478854
0.202 0.611626337399851 0.546859788038507
0.203 0.612049016619784 0.54733473414439
0.204 0.612473917086971 0.547782016924913
0.205 0.612925749613705 0.548223210274434
0.206 0.613332408790775 0.548701043606097
0.207 0.613735574516702 0.549154152427015
0.208 0.614185275481731 0.549558496231101
0.209 0.614624988136575 0.550012457704063
0.21 0.615101744799672 0.550469472728202
0.211 0.61551110016102 0.550914310946701
0.212 0.615940915215054 0.551373112777535
0.213 0.616351442881577 0.551789842944064
0.214 0.616768340748407 0.552216269221986
0.215 0.617145111988397 0.552653513253796
0.216 0.617552713718205 0.553107336536672
0.217 0.617998541194176 0.553518250404161
0.218 0.618371519143122 0.553964709183507
0.219 0.618789414207472 0.554394994892909
0.22 0.619151598655421 0.554850945748295
0.221 0.619590984321068 0.555270338523365
0.222 0.620004122149365 0.555687243654016
0.223 0.620428287531071 0.556136645201215
0.224 0.620825075353238 0.556564762570574
0.225 0.621197432535515 0.556980327462557
0.226 0.621619625668535 0.557418694918016
0.227 0.622012238991035 0.557845925599138
0.228 0.622375216934076 0.558282224920157
0.229 0.622783504333576 0.558698469131368
0.23 0.623161072608714 0.559112724825065
0.231 0.623573241380103 0.559599993079889
0.232 0.623997734976972 0.560042295708806
0.233 0.624374568654406 0.560438104323678
0.234 0.624772702936223 0.560828865477304
0.235 0.625175434177559 0.561247630283219
0.236 0.625597287104115 0.561702180620791
0.237 0.626026903021923 0.562086314011988
0.238 0.626414954546916 0.562526640483614
0.239 0.626778200137726 0.562924765316391
0.24 0.627161504724465 0.563322259307686
0.241 0.627568983020496 0.56372038899166
0.242 0.627934720361517 0.564134435839104
0.243 0.628326159391308 0.564527692572574
0.244 0.628702885786267 0.564948369946719
0.245 0.629086526483706 0.565347729839932
0.246 0.629438472424402 0.565726273729606
0.247 0.629826511852091 0.566175755864004
0.248 0.630206400138505 0.566554323555481
0.249 0.63056702676279 0.56697398748731
0.25 0.630943478033588 0.567341290681721
0.251 0.63132837045329 0.567708426622973
0.252 0.631708259479938 0.568097283131102
0.253 0.632096864391402 0.568491865198872
0.254 0.632506889631161 0.568856935110703
0.255 0.632862189710859 0.569244503042928
0.256 0.633254605242277 0.569661045967381
0.257 0.633599238727374 0.570030436660769
0.258 0.633956547759573 0.570435848029654
0.259 0.634325667384886 0.570830780974132
0.26 0.634678541802206 0.571224406581192
0.261 0.6350822986909 0.571618805431257
0.262 0.63543867853783 0.571984180388462
0.263 0.635784453441839 0.572373780939892
0.264 0.636174788437232 0.572768568360489
0.265 0.636550289134275 0.573148990315182
0.266 0.636932647987523 0.573511675486493
0.267 0.637300237222535 0.573900441752464
0.268 0.63767830434256 0.574284931791917
0.269 0.638027133869969 0.574649381068999
0.27 0.638390056789297 0.575019287221501
0.271 0.638785176474488 0.575395112062457
0.272 0.639150387525372 0.575749232030481
0.273 0.639498897763166 0.576143146909701
0.274 0.639840442809393 0.576533778640243
0.275 0.640209107165628 0.576930842584234
0.276 0.640574749553857 0.57726849338786
0.277 0.640942886416632 0.577633129977192
0.278 0.641300218872464 0.578004089626443
0.279 0.64165112502093 0.578386397092515
0.28 0.642014647042815 0.578778580203087
0.281 0.642354992779628 0.579159004680348
0.282 0.642712791114508 0.579523245029923
0.283 0.6430711170768 0.579913631891861
0.284 0.643435048615392 0.580308941609779
0.285 0.64378073234448 0.580665114917465
0.286 0.644108527624809 0.581010909521403
0.287 0.644474930653725 0.581355268582892
0.288 0.644828355207355 0.581732520683094
0.289 0.645187946284257 0.582131127389078
0.29 0.645539721497988 0.582522997416759
0.291 0.645900979604406 0.58285766549394
0.292 0.646247107185448 0.583219828689099
0.293 0.646572975546499 0.583565551554467
0.294 0.646921630747793 0.583905602798228
0.295 0.647283524531576 0.584235131953891
0.296 0.647608895749263 0.584602453698797
0.297 0.647942715218352 0.584950398862331
0.298 0.64828189058506 0.585307157358867
0.299 0.648620668901738 0.585682576280925
0.3 0.648945148619642 0.586044623646065
0.301 0.649305852152021 0.586421478341552
0.302 0.64963516159867 0.586792852987473
0.303 0.64997394824378 0.587161101271914
0.304 0.650319657835453 0.587533878639683
0.305 0.650676016376513 0.587884821005753
0.306 0.651021267035985 0.588240633273797
0.307 0.651346221155744 0.588586815826373
0.308 0.651663026348954 0.58893348143002
0.309 0.651986072622642 0.589285050127743
0.31 0.652316931898424 0.589623667142722
0.311 0.652655993518872 0.58996856226881
0.312 0.652976374813476 0.590317367294725
0.313 0.653297166716606 0.590659687385841
0.314 0.653650577932767 0.591003504014425
0.315 0.654007833743355 0.591311006328404
0.316 0.65434644605582 0.591687814442211
0.317 0.654677009097418 0.592021750553598
0.318 0.655030382912751 0.592380384256391
0.319 0.655375236182474 0.592709484409676
0.32 0.65569772931313 0.593063804359701
0.321 0.655996476194991 0.593397387929274
0.322 0.656304795056125 0.593750279732717
0.323 0.656642538628535 0.594105240709972
0.324 0.65697096447458 0.594448829708335
0.325 0.657270089719793 0.594798437857428
0.326 0.657569550098663 0.595126909360864
0.327 0.657883248085672 0.595490443249726
0.328 0.658212602146371 0.595830758788298
0.329 0.658551455779682 0.596147388438644
0.33 0.658846919995372 0.596448351632849
0.331 0.659180842228679 0.596827014755352
0.332 0.65950514749735 0.597139792772046
0.333 0.659812207730922 0.597457519210242
0.334 0.660149019128832 0.597804185828521
0.335 0.660451519651248 0.598152811468536
0.336 0.660745296930715 0.598481972029391
0.337 0.661026316809652 0.598847118329992
0.338 0.661327860007892 0.599206672207254
0.339 0.661621513407276 0.599551243280132
0.34 0.661921879782043 0.599850240239950
0.341 0.662228687119445 0.600171070975357
0.342 0.662553006865898 0.600500344056465
0.343 0.662845055728378 0.600832544786198
0.344 0.663155007982157 0.601126621336236
0.345 0.663441341796761 0.60144234220718
0.346 0.663741509220552 0.60173491976878
0.347 0.664042095908293 0.602074197241552
0.348 0.664357706076364 0.602408142584381
0.349 0.664702066878278 0.60275009890571
0.35 0.665036879479779 0.603067644413613
0.351 0.665326079671453 0.603414442930347
0.352 0.665641539585982 0.603756073301718
0.353 0.665933320283051 0.604100897384295
0.354 0.666238508414627 0.60443000343392
0.355 0.666545344103721 0.604746180949964
0.356 0.66687103797056 0.605081107235725
0.357 0.667140699862945 0.605433324930662
0.358 0.667457441143979 0.605733192628567
0.359 0.667760037794984 0.606053464154469
0.36 0.668042827166499 0.606379196245299
0.361 0.668337707781616 0.606681965402
0.362 0.668646643809155 0.607006853619682
0.363 0.668966460055982 0.607343003289222
0.364 0.669293639481715 0.607669621779391
0.365 0.66958849593067 0.607996087499721
0.366 0.669887435488334 0.608318530538692
0.367 0.670179270266656 0.608630786179727
0.368 0.67050779079707 0.608957188500452
0.369 0.670843218997941 0.609298913401258
0.37 0.67116722021726 0.609611424846864
0.371 0.67146875509984 0.609927664779043
0.372 0.671745155605258 0.610254216005181
0.373 0.672041355291358 0.610600079541069
0.374 0.672331927032207 0.610897173972475
0.375 0.672637380606006 0.611214411012587
0.376 0.672924930460043 0.611538495185688
0.377 0.673231774109125 0.611860469822261
0.378 0.673520001204937 0.61219155980813
0.379 0.673821876357973 0.61248551371534
0.38 0.674105921751751 0.61278265258628
0.381 0.674416562144942 0.613116987144804
0.382 0.67474690826362 0.613411328502482
0.383 0.675051394854833 0.61376636862734
0.384 0.67532977906095 0.614069097291016
0.385 0.6756335566443 0.614404579246545
0.386 0.675925307786319 0.614711436134194
0.387 0.67621706194318 0.615039710403935
0.388 0.676517878478946 0.615349695377833
0.389 0.676805619939752 0.615658709941012
0.39 0.67710437980445 0.615989475741182
0.391 0.677390100460581 0.616304579168675
0.392 0.677688258825236 0.616630236001313
0.393 0.67798642009613 0.616960557438578
0.394 0.678275515675488 0.617286727886072
0.395 0.678552868735228 0.617590766373596
0.396 0.678848209690877 0.617875246390648
0.397 0.679133233622733 0.61817755753168
0.398 0.679421441770602 0.618506334784801
0.399 0.679698906844927 0.618832437443678
0.4 0.679979867493517 0.619126168695591
0.401 0.680272459522199 0.619439498527078
0.402 0.68053066835274 0.619769683563197
0.403 0.680837672479588 0.62007335821083
0.404 0.681115149856562 0.620387050858669
0.405 0.681422704999275 0.620713442801688
0.406 0.681725702191645 0.621045631515212
0.407 0.68199801762467 0.621340327261966
0.408 0.682281273670676 0.621620755907697
0.409 0.682566845751128 0.621913628655156
0.41 0.68286757725515 0.622206874874969
0.411 0.683146457188865 0.622521129709261
0.412 0.683444258173847 0.622806771265005
0.413 0.68373692959158 0.623118864051793
0.414 0.684009570680973 0.623415535360037
0.415 0.684292669607019 0.623696243474197
0.416 0.68456336198403 0.623973727698517
0.417 0.684838850662485 0.6242750075317
0.418 0.68511332352032 0.624581266460329
0.419 0.685381697938984 0.624899331362048
0.42 0.685665555674455 0.625191421093433
0.421 0.685939846107531 0.62550167182198
0.422 0.686239238891879 0.625811397049278
0.423 0.686518234106248 0.626129172938961
0.424 0.686813808980061 0.626437911646471
0.425 0.687091163052566 0.626744519068412
0.426 0.687387520557266 0.627085411996929
0.427 0.687657321531303 0.627379399251037
0.428 0.687919696342158 0.627694434691134
0.429 0.688199777059934 0.627996685408575
0.43 0.688500045226943 0.628295121176354
0.431 0.688808012801614 0.628600611036947
0.432 0.689105536035978 0.628888706882575
0.433 0.689399442221823 0.629213978156611
0.434 0.689691994624798 0.629524819673276
0.435 0.689968485813508 0.629840527085115
0.436 0.690240106524329 0.630177072064097
0.437 0.69051014568246 0.630479731208576
0.438 0.690776326999432 0.630809115605627
0.439 0.691034580981868 0.631114526972687
0.44 0.691315199062371 0.631416410081355
0.441 0.69158209915019 0.631707909199242
0.442 0.691860281754892 0.632000263830905
0.443 0.692123023908842 0.632303430837858
0.444 0.692417313219399 0.632586933384244
0.445 0.692700349023587 0.63288070193062
0.446 0.692975237139557 0.633164394525163
0.447 0.693250570621475 0.633488569896562
0.448 0.693515814568989 0.633777975357953
0.449 0.693765854746483 0.634091571772481
0.45 0.694026160499608 0.634397975846992
0.451 0.694299528885058 0.634700247779399
0.452 0.694574864262698 0.635003945248737
0.453 0.694856655315868 0.635279613047249
0.454 0.695137959872506 0.635592305892578
0.455 0.69543358158129 0.63586588898556
0.456 0.695720421869292 0.636161810809375
0.457 0.695986772547064 0.636436875938971
0.458 0.696267450279161 0.636740341805137
0.459 0.69656959311298 0.6370238186563
0.46 0.696871407248423 0.637309973637435
0.461 0.697155836411385 0.63762423600378
0.462 0.697412355384761 0.637953141750321
0.463 0.697683518449017 0.63824693448797
0.464 0.6979620931719 0.638533129478894
0.465 0.698251952607968 0.638851149755383
0.466 0.69851032506562 0.639157837396331
0.467 0.698776149245276 0.639444549117065
0.468 0.699055195933308 0.639750430968199
0.469 0.699333288360462 0.640045668187482
0.47 0.699599159157119 0.640353700626245
0.471 0.699873511450846 0.640688303952113
0.472 0.700159441992474 0.640962062037418
0.473 0.700435646892954 0.641232318373974
0.474 0.700715050568447 0.641540517431614
0.475 0.700992905704729 0.641837138784085
0.476 0.701264596398703 0.642141985080584
0.477 0.701535199288181 0.642428000751898
0.478 0.70181434798962 0.642715993836289
0.479 0.702087925065947 0.64301986393083
0.48 0.70236484445836 0.643333328530233
0.481 0.702643026783752 0.643629700317833
0.482 0.702912701973073 0.643924938716218
0.483 0.703186186315027 0.644222901185101
0.484 0.703434080645671 0.644509162943831
0.485 0.703679663596355 0.644797007023377
0.486 0.703946997664242 0.645072377667738
0.487 0.704213528789989 0.645359760734277
0.488 0.704488868869091 0.645658392942826
0.489 0.704779993490488 0.645956548422231
0.49 0.705061121895878 0.646228446409351
0.491 0.705323960006728 0.646526761272071
0.492 0.705584659226278 0.646830261246918
0.493 0.70586151016806 0.647133688688247
0.494 0.70613766600395 0.647414828687987
0.495 0.706417133712759 0.647700077988452
0.496 0.70668430391961 0.648014055529944
0.497 0.706961941005102 0.648314662615723
0.498 0.70726717450631 0.648622737733065
0.499 0.707540146091556 0.648910027165961
0.5 0.707825877951623 0.649185952019384
0.501 0.708095399463724 0.649477923269798
0.502 0.708378463210573 0.649783118790364
0.503 0.708648824729664 0.650082602493787
0.504 0.708918250757578 0.650393914558257
0.505 0.709200570896218 0.650701668305246
0.506 0.709476974036955 0.650997730844604
0.507 0.709751122044655 0.651302985244098
0.508 0.71000641143131 0.651610561995411
0.509 0.710272081863812 0.651903101496428
0.51 0.710532389788052 0.652181418897055
0.511 0.71080752987961 0.65245032066198
0.512 0.711064696645073 0.652743211440009
0.513 0.711348892474255 0.6530052037352
0.514 0.711631251568622 0.653319120728924
0.515 0.711863652077883 0.653602704107428
0.516 0.712124357781571 0.653899755104859
0.517 0.712386450180977 0.654182433878276
0.518 0.712662842432528 0.654469947133068
0.519 0.712944924308104 0.654743340669702
0.52 0.713214685802882 0.65501662955776
0.521 0.713497255316994 0.655298355750293
0.522 0.713771939764298 0.65560899675536
0.523 0.714042451339225 0.655916967811997
0.524 0.71430967760606 0.656189806329511
0.525 0.714574200097338 0.656497415506884
0.526 0.714833789298677 0.656791982884624
0.527 0.715105450950738 0.657095125869752
0.528 0.715379765666102 0.657372332401807
0.529 0.715663134353322 0.657664890933685
0.53 0.715928126572574 0.657945029547055
0.531 0.71619407881711 0.658226708719471
0.532 0.716490151115045 0.658522734976426
0.533 0.71675626654111 0.658821396541623
0.534 0.717031625724421 0.659110852749827
0.535 0.71729267320962 0.65939900952209
0.536 0.717540455394305 0.659707677772687
0.537 0.717812074634856 0.660015369367294
0.538 0.718096285287612 0.660322324029524
0.539 0.718372253383587 0.660614500075613
0.54 0.718620788300213 0.66087366201028
0.541 0.718923018859223 0.661180732592845
0.542 0.719191086816943 0.661444474155452
0.543 0.71948581484399 0.661736249619206
0.544 0.71975817452651 0.66202188842253
0.545 0.720036095298505 0.66231553094215
0.546 0.720316860733376 0.662622231970118
0.547 0.720598698754797 0.662917125486403
0.548 0.720861398443606 0.663212492127971
0.549 0.721124785771627 0.663502282892269
0.55 0.721396321115248 0.663773323094927
0.551 0.721657795939753 0.664057658900414
0.552 0.721918650927833 0.664355550253992
0.553 0.72219300994715 0.664642855794666
0.554 0.722436027370931 0.664918383581477
0.555 0.72269645642015 0.66520428015934
0.556 0.722968767883594 0.66548629926918
0.557 0.723233895082579 0.665775339319866
0.558 0.723496969297577 0.666057106576266
0.559 0.723769910235722 0.666352453430942
0.56 0.724072562432495 0.666645479565616
0.561 0.724336929048174 0.666948462344586
0.562 0.724602153987779 0.667255617133692
0.563 0.724840285193462 0.667557444214586
0.564 0.725100413707756 0.667838815100732
0.565 0.725379548080914 0.668158978609387
0.566 0.72566009400753 0.668457957792978
0.567 0.725932764976926 0.668729957006976
0.568 0.726200448746014 0.669005528230875
0.569 0.726470054231052 0.669302131979219
0.57 0.72675466986693 0.669595220931691
0.571 0.727041685653087 0.669851630044395
0.572 0.72732279076878 0.670151542070556
0.573 0.727578317659689 0.670426965953800
0.574 0.727818212124125 0.67072637772154
0.575 0.728076661141848 0.67101728194802
0.576 0.728358150179623 0.671295488949741
0.577 0.728626219132878 0.671578789979035
0.578 0.728927509946815 0.671882218963264
0.579 0.729182722515004 0.67218333567622
0.58 0.729432565228482 0.672480452714332
0.581 0.729685600727993 0.672779859400992
0.582 0.72993099547934 0.673057286926612
0.583 0.730203334024926 0.673339074893097
0.584 0.730489544642526 0.673629109584675
0.585 0.730788459116428 0.673900181214693
0.586 0.731043935500659 0.674171889648192
0.587 0.731312224526859 0.674469163961477
0.588 0.731601521779523 0.674771813074282
0.589 0.731902191393676 0.675035397821695
0.59 0.732150282157751 0.6753248516135
0.591 0.732406831346324 0.675630846526682
0.592 0.732709501753824 0.675905755840762
0.593 0.73296757238819 0.676200238108697
0.594 0.733233865349141 0.676505019142208
0.595 0.733460662312263 0.676784730709787
0.596 0.733715213499584 0.677072622613443
0.597 0.733982799091907 0.677357365591468
0.598 0.734234883793851 0.677649387380602
0.599 0.734510268889736 0.67793856889069
0.6 0.734766283042428 0.67824157449871
0.601 0.735018158786286 0.678514805057417
0.602 0.73526483927705 0.67880736011143
0.603 0.735519713021169 0.6790877711311
0.604 0.735777855865812 0.679361872272515
0.605 0.736045215756543 0.679646040820893
0.606 0.736301444423228 0.679927706870201
0.607 0.736563393816296 0.680240760268188
0.608 0.736834776964028 0.68052393465373
0.609 0.737110744705553 0.680787023833238
0.61 0.737368163085983 0.681096071154929
0.611 0.737643936817765 0.681383335409331
0.612 0.737906984483983 0.681655929587979
0.613 0.738168092149816 0.681934726432851
0.614 0.738432441725006 0.682205520342018
0.615 0.738698651845217 0.682486935241423
0.616 0.738985287842821 0.682782006782922
0.617 0.739263757954357 0.683078878851309
0.618 0.739523053395115 0.683359770017033
0.619 0.739799526238922 0.683642499444856
0.62 0.740087019255993 0.68393979963673
0.621 0.740356510728338 0.684224402150571
0.622 0.740640985077755 0.68452560078905
0.623 0.740909562717693 0.684813302544096
0.624 0.741183012839543 0.68512716129806
0.625 0.741426080795139 0.685431337029644
0.626 0.74169283099167 0.685719651041312
0.627 0.741928044845035 0.686005696125249
0.628 0.742168352101948 0.686297978258084
0.629 0.742409657076181 0.686611418224794
0.63 0.742721218189568 0.686935962122806
0.631 0.742982673924018 0.687250938544288
0.632 0.743272795968977 0.687549356542171
0.633 0.743534341692582 0.687841212548726
0.634 0.74377185249121 0.688139974698368
0.635 0.744043342882299 0.688432646079153
0.636 0.744320588408568 0.688733914161316
0.637 0.744563861447879 0.689050706021507
0.638 0.744817825599522 0.689350255694682
0.639 0.745058753935354 0.68965938493528
0.64 0.745307098092826 0.689957469048574
0.641 0.745582339637242 0.690245459821636
0.642 0.745850065459991 0.69053014459484
0.643 0.746122941460414 0.690844978988543
0.644 0.746390707511285 0.691109302383218
0.645 0.746665935534214 0.691402779535908
0.646 0.746909478532485 0.691699733339873
0.647 0.747202759464129 0.692000556980149
0.648 0.747464966350609 0.692265192280854
0.649 0.747703503095541 0.69254036591301
0.65 0.747969603640793 0.69285830010632
0.651 0.74825248473404 0.693172827405669
0.652 0.748546954718619 0.693454130081068
0.653 0.748847713872711 0.693760220910349
0.654 0.749093271417087 0.694064388835514
0.655 0.749372337177836 0.694351938025653
0.656 0.749656368360621 0.694669092824683
0.657 0.7498942736177 0.694955607422164
0.658 0.750169330124303 0.695254554129489
0.659 0.750448778185224 0.695564877782461
0.66 0.7507188663731 0.695857238398079
0.661 0.751006487248856 0.696146965685658
0.662 0.75126237051697 0.696438952045826
0.663 0.751522199914248 0.696722787873483
0.664 0.751778364759332 0.69701585140397
0.665 0.752053067586744 0.697336375203489
0.666 0.752319555639454 0.697604228472308
0.667 0.75256332175401 0.697920584428641
0.668 0.7528649580043 0.698207220595936
0.669 0.753108939504916 0.698489419226967
0.67 0.753402692356386 0.698821438660156
0.671 0.75367811577972 0.699119236424377
0.672 0.753989463135865 0.699415130061503
0.673 0.754273702093595 0.699727784531537
0.674 0.754528846649941 0.700027691039895
0.675 0.754823840119703 0.700323917207646
0.676 0.755076947038388 0.700641694571362
0.677 0.755354448510457 0.700930328662457
0.678 0.755621732263273 0.701239251714887
0.679 0.755898675275051 0.701531307282339
0.68 0.756168729954597 0.701838714184963
0.681 0.756461642569858 0.702122982983016
0.682 0.756761111112709 0.702417011128322
0.683 0.75704489912893 0.702727855717654
0.684 0.757317665956837 0.70300877140612
0.685 0.757583668862704 0.70327127586483
0.686 0.757872899851965 0.703592400776518
0.687 0.75815659732252 0.703895705001543
0.688 0.758411001416382 0.704182291000194
0.689 0.75866353269899 0.704503408729863
0.69 0.758948920406557 0.704784919565757
0.691 0.759239393542438 0.705067770499974
0.692 0.759513636926516 0.705375885048736
0.693 0.759778576009537 0.705662359214714
0.694 0.76008562295373 0.705943037413525
0.695 0.760362477253769 0.706237309843677
0.696 0.760634866491074 0.706545847326233
0.697 0.7609116252827 0.706900276609772
